HS6,China,Japan,Korea,Uae,Veitnam
330124,20.0,0.0,10.0,19.0,5.0
330125,20.0,0.0,10.0,19.0,5.0
330129,20.0,0.0,10.0,19.0,5.0
330130,20.0,0.0,5.0,19.0,0.0
330190,20.0,0.0,5.0,19.0,0.0
330210,10.0,0.0,0.0,0.0,5.0
330290,10.0,0.0,6.25,0.0,5.0
330300,20.0,0.0,0.0,0.0,5.0
330410,20.0,0.0,0.0,0.0,0.0
330420,20.0,0.0,0.0,0.0,0.0
330430,20.0,0.0,0.0,0.0,0.0
330491,20.0,0.0,0.0,0.0,0.0
330499,20.0,0.0,0.0,0.0,0.0
330510,20.0,0.0,0.0,0.0,0.0
330520,20.0,0.0,0.0,0.0,0.0
330530,20.0,0.0,0.0,0.0,0.0
330590,20.0,0.0,0.0,0.0,0.0
330610,20.0,0.0,0.0,16.0,5.0
330620,20.0,0.0,0.0,0.0,0.0
330690,20.0,0.0,0.0,0.0,0.0
330710,20.0,0.0,0.0,0.0,0.0
330720,20.0,0.0,0.0,0.0,0.0
330730,20.0,0.0,0.0,0.0,0.0
330741,20.0,0.0,0.0,0.0,5.0
330749,20.0,0.0,0.0,0.0,0.0
330790,20.0,0.0,0.0,0.0,0.0
340111,10.0,0.0,0.0,0.0,0.0
340119,10.0,0.0,0.0,0.0,5.0
340120,10.0,0.0,0.0,0.0,0.0
340130,10.0,0.0,0.0,0.0,0.0
340231,10.0,0.0,0.0,0.0,0.0
340239,10.0,0.0,0.0,0.0,0.0
340241,10.0,0.0,6.25,0.0,5.0
340242,10.0,0.0,6.25,0.0,5.0
340249,10.0,0.0,6.25,0.0,0.0
340250,10.0,0.0,0.0,0.0,0.0
340290,10.0,0.0,0.0,0.0,0.0
340311,7.5,0.0,0.0,0.0,0.0
340319,7.5,0.0,0.0,0.0,5.0
340391,7.5,0.0,0.0,0.0,0.0
340399,7.5,0.0,0.0,0.0,5.0
340420,10.0,0.0,0.0,0.0,0.0
340490,10.0,0.0,0.0,0.0,0.0
340510,10.0,0.0,0.0,0.0,5.0
340520,10.0,0.0,0.0,0.0,5.0
340530,10.0,0.0,0.0,0.0,5.0
340540,10.0,0.0,0.0,0.0,0.0
340590,10.0,0.0,0.0,0.0,0.0
340600,25.0,0.0,0.0,0.0,5.0
340700,10.0,0.0,0.0,0.0,0.0
350110,20.0,0.0,5.0,19.0,5.0
350190,20.0,0.0,5.0,19.0,5.0
350211,20.0,0.0,5.0,18.0,0.0
350219,20.0,0.0,5.0,18.0,0.0
350220,20.0,0.0,5.0,18.0,0.0
350290,20.0,0.0,5.0,18.0,0.0
350300,20.0,0.0,5.0,18.0,0.0
350400,20.0,0.0,5.0,19.0,5.0
350510,20.0,0.0,10.0,19.0,5.0
350520,20.0,0.0,5.0,19.0,5.0
350610,10.0,0.0,0.0,0.0,5.0
350691,10.0,0.0,6.25,0.0,5.0
350699,10.0,0.0,0.0,0.0,0.0
350710,10.0,0.0,0.0,0.0,0.0
350790,10.0,0.0,0.0,0.0,0.0
360100,10.0,0.0,0.0,0.0,0.0
360200,10.0,0.0,0.0,0.0,0.0
360310,10.0,0.0,0.0,0.0,0.0
360320,10.0,0.0,0.0,0.0,0.0
360330,10.0,0.0,0.0,0.0,0.0
360340,10.0,0.0,0.0,0.0,0.0
360350,10.0,0.0,0.0,0.0,0.0
360360,10.0,0.0,0.0,0.0,0.0
360410,10.0,0.0,0.0,0.0,0.0
360490,10.0,0.0,0.0,0.0,0.0
360500,10.0,0.0,0.0,0.0,0.0
360610,10.0,0.0,0.0,0.0,0.0
360690,10.0,0.0,0.0,0.0,0.0
370110,10.0,0.0,0.0,0.0,0.0
370120,10.0,0.0,0.0,0.0,0.0
370130,10.0,0.0,0.0,0.0,0.0
370191,10.0,0.0,0.0,0.0,0.0
370199,10.0,0.0,0.0,0.0,0.0
370210,10.0,0.0,0.0,0.0,0.0
370231,10.0,0.0,0.0,0.0,0.0
370232,10.0,0.0,0.0,0.0,0.0
370239,10.0,0.0,0.0,0.0,0.0
370241,10.0,0.0,0.0,0.0,0.0
370242,10.0,0.0,0.0,0.0,0.0
370243,10.0,0.0,0.0,0.0,0.0
370244,10.0,0.0,0.0,0.0,0.0
370252,10.0,0.0,0.0,0.0,0.0
370253,10.0,0.0,0.0,0.0,0.0
370254,10.0,0.0,0.0,0.0,0.0
370255,10.0,0.0,0.0,0.0,0.0
370256,10.0,0.0,0.0,0.0,0.0
370296,10.0,0.0,0.0,0.0,0.0
370297,10.0,0.0,0.0,0.0,0.0
370298,10.0,0.0,0.0,0.0,0.0
370310,10.0,0.0,0.0,0.0,0.0
370320,10.0,0.0,0.0,0.0,0.0
370390,10.0,0.0,0.0,0.0,0.0
370400,10.0,0.0,0.0,0.0,0.0
370500,10.0,0.0,0.0,0.0,0.0
370610,10.0,0.0,0.0,0.0,0.0
370690,10.0,0.0,0.0,0.0,0.0
370710,10.0,0.0,0.0,0.0,0.0
370790,10.0,0.0,0.0,0.0,5.0
380110,7.5,0.0,0.0,0.0,0.0
380120,7.5,0.0,0.0,0.0,0.0
380130,7.5,0.0,0.0,0.0,0.0
380190,7.5,0.0,0.0,0.0,0.0
380210,7.5,0.0,0.0,0.0,0.0
380290,7.5,0.0,0.0,0.0,0.0
380300,7.5,0.0,0.0,0.0,0.0
380400,7.5,0.0,0.0,0.0,0.0
380510,7.5,0.0,0.0,0.0,0.0
380590,7.5,0.0,0.0,0.0,0.0
380610,7.5,0.0,0.0,0.0,0.0
380620,7.5,0.0,0.0,0.0,0.0
380630,7.5,0.0,0.0,0.0,0.0
380690,7.5,0.0,0.0,0.0,0.0
380700,7.5,0.0,0.0,0.0,0.0
380852,10.0,0.0,6.25,0.0,0.0
380859,10.0,0.0,0.0,0.0,0.0
380861,10.0,0.0,6.25,0.0,5.0
380862,10.0,0.0,6.25,0.0,5.0
380869,10.0,0.0,6.25,0.0,5.0
380891,10.0,0.0,6.25,0.0,5.0
380892,10.0,0.0,0.0,2.67,0.0
380893,10.0,0.0,0.0,7.33,0.0
380894,10.0,0.0,0.0,8.0,0.0
380899,10.0,0.0,0.0,4.0,0.0
380910,20.0,0.0,5.0,0.0,0.0
380991,7.5,0.0,0.0,0.0,0.0
380992,7.5,0.0,0.0,0.0,0.0
380993,7.5,0.0,6.25,7.0,5.0
381010,7.5,0.0,0.0,0.0,0.0
381090,7.5,0.0,5.0,0.0,0.0
381111,10.0,0.0,0.0,0.0,0.0
381119,10.0,0.0,0.0,0.0,0.0
381121,10.0,0.0,0.0,0.0,0.0
381129,10.0,0.0,0.0,0.0,0.0
381190,10.0,0.0,0.0,0.0,0.0
381210,7.5,0.0,0.0,0.0,0.0
381220,7.5,0.0,0.0,0.0,0.0
381231,7.5,0.0,0.0,0.0,0.0
381239,7.5,0.0,0.0,0.0,0.0
381300,10.0,0.0,0.0,0.0,0.0
381400,10.0,0.0,0.0,0.0,0.0
381511,7.5,0.0,0.0,0.0,0.0
381512,7.5,0.0,0.0,0.0,0.0
381519,7.5,0.0,0.0,0.0,0.0
381590,7.5,0.0,0.0,0.0,0.0
381600,7.5,0.0,0.0,0.0,0.0
381700,7.5,0.0,0.0,7.0,5.0
381800,0.0,0.0,0.0,0.0,0.0
381900,10.0,0.0,0.0,0.0,0.0
382000,10.0,0.0,0.0,0.0,0.0
382100,7.5,0.0,0.0,0.0,0.0
382211,10.0,0.0,0.0,0.0,0.0
382212,10.0,0.0,0.0,0.0,0.0
382213,10.0,0.0,0.0,0.0,0.0
382219,10.0,0.0,0.0,0.0,0.0
382290,20.0,0.0,0.0,0.0,0.0
382311,7.5,0.0,0.0,0.0,5.0
382312,7.5,0.0,5.0,0.0,0.0
382313,7.5,0.0,5.0,0.0,0.0
382319,7.5,0.0,0.0,7.0,5.0
382370,7.5,0.0,0.0,0.0,0.0
382410,7.5,0.0,0.0,0.0,0.0
382430,7.5,0.0,0.0,0.0,0.0
382440,7.5,0.0,0.0,0.0,0.0
382450,7.5,0.0,0.0,0.0,0.0
382460,30.0,0.0,5.0,0.0,0.0
382481,7.5,0.0,0.0,0.0,0.0
382482,7.5,0.0,0.0,0.0,0.0
382483,7.5,0.0,0.0,0.0,0.0
382484,7.5,0.0,0.0,0.0,0.0
382485,7.5,0.0,0.0,0.0,0.0
382486,7.5,0.0,0.0,0.0,0.0
382487,7.5,0.0,0.0,0.0,0.0
382488,7.5,0.0,0.0,0.0,0.0
382489,7.5,0.0,0.0,0.0,0.0
382491,7.5,0.0,0.0,0.0,0.0
382492,10.0,0.0,0.0,0.0,0.0
382499,7.5,0.0,0.0,0.0,0.0
382510,10.0,0.0,0.0,0.0,0.0
382520,10.0,0.0,0.0,0.0,0.0
382530,10.0,0.0,0.0,0.0,0.0
382541,10.0,0.0,0.0,0.0,0.0
382549,10.0,0.0,0.0,0.0,0.0
382550,10.0,0.0,0.0,0.0,0.0
382561,10.0,0.0,0.0,0.0,0.0
382569,10.0,0.0,0.0,0.0,0.0
382590,10.0,0.0,0.0,0.0,0.0
382600,10.0,0.0,0.0,0.0,0.0
382711,7.5,0.0,0.0,0.0,0.0
382712,7.5,0.0,0.0,0.0,0.0
382713,7.5,0.0,0.0,0.0,0.0
382714,7.5,0.0,0.0,0.0,0.0
382720,7.5,0.0,0.0,0.0,0.0
382731,7.5,0.0,0.0,0.0,0.0
382732,7.5,0.0,0.0,0.0,0.0
382739,7.5,0.0,0.0,0.0,0.0
382740,7.5,0.0,0.0,0.0,0.0
382751,7.5,0.0,0.0,7.0,0.0
382759,7.5,0.0,0.0,7.0,0.0
382761,7.5,0.0,0.0,7.0,0.0
382762,7.5,0.0,0.0,7.0,0.0
382763,7.5,0.0,0.0,7.0,0.0
382764,7.5,0.0,0.0,7.0,0.0
382765,7.5,0.0,0.0,7.0,0.0
382768,7.5,0.0,0.0,7.0,0.0
382769,7.5,0.0,0.0,7.0,0.0
382790,7.5,0.0,0.0,0.0,0.0
390110,7.5,0.0,0.0,0.0,5.0
390120,7.5,0.0,0.0,0.0,5.0
390130,7.5,0.0,0.0,0.0,0.0
390140,7.5,0.0,5.0,0.0,5.0
390190,7.5,0.0,5.0,0.0,5.0
390210,7.5,0.0,0.0,0.0,5.0
390220,7.5,0.0,0.0,0.0,0.0
390230,7.5,0.0,0.0,0.0,5.0
390290,7.5,0.0,0.0,0.0,0.0
390311,7.5,0.0,0.0,7.0,5.0
390319,7.5,0.0,0.0,7.0,5.0
390320,7.5,0.0,0.0,0.0,5.0
390330,7.5,0.0,0.0,7.0,5.0
390390,7.5,0.0,0.0,7.0,5.0
390410,7.5,0.0,0.0,0.0,5.0
390421,7.5,0.0,0.0,0.0,0.0
390422,7.5,0.0,0.0,0.0,5.0
390430,7.5,0.0,5.0,0.0,0.0
390440,7.5,0.0,0.0,0.0,0.0
390450,7.5,0.0,0.0,6.75,0.0
390461,7.5,0.0,0.0,6.75,0.0
390469,7.5,0.0,0.0,6.75,0.0
390490,7.5,0.0,0.0,0.0,0.0
390512,7.5,0.0,0.0,0.0,0.0
390519,7.5,0.0,0.0,0.0,0.0
390521,7.5,0.0,0.0,0.0,0.0
390529,7.5,0.0,0.0,0.0,5.0
390530,7.5,0.0,0.0,0.0,0.0
390591,7.5,0.0,0.0,0.0,0.0
390599,7.5,0.0,0.0,0.0,0.0
390610,7.5,0.0,5.0,7.0,5.0
390690,7.0,0.0,0.0,0.0,5.0
390710,7.5,0.0,0.0,0.0,0.0
390721,7.5,0.0,0.0,0.0,0.0
390729,7.5,0.0,0.0,0.0,0.0
390730,7.5,0.0,0.0,7.0,0.0
390740,7.5,0.0,0.0,0.0,0.0
390750,7.5,0.0,0.0,7.0,0.0
390761,7.5,0.0,0.0,0.0,5.0
390769,7.5,0.0,0.0,0.0,5.0
390770,7.5,0.0,0.0,0.0,0.0
390791,7.5,0.0,0.0,1.4,5.0
390799,7.5,0.0,0.0,7.0,0.0
390810,10.0,0.0,0.0,5.14,5.0
390890,10.0,0.0,0.0,9.0,5.0
390910,7.5,0.0,0.0,7.0,5.0
390920,7.5,0.0,0.0,7.0,5.0
390931,7.5,0.0,0.0,0.0,5.0
390939,7.5,0.0,0.0,0.0,5.0
390940,7.5,0.0,0.0,1.0,5.0
390950,7.5,0.0,0.0,7.0,0.0
391000,7.5,0.0,0.0,0.0,0.0
391110,7.5,0.0,0.0,0.0,0.0
391120,7.5,0.0,0.0,0.0,0.0
391190,7.5,0.0,0.0,0.0,0.0
391211,7.5,0.0,0.0,0.0,0.0
391212,7.5,0.0,0.0,0.0,0.0
391220,7.5,0.0,0.0,0.0,0.0
391231,7.5,0.0,0.0,0.0,0.0
391239,7.5,0.0,0.0,0.0,0.0
391290,7.5,0.0,0.0,0.0,0.0
391310,7.5,0.0,0.0,0.0,0.0
391390,7.5,0.0,0.0,0.0,0.0
391400,7.5,0.0,0.0,0.0,0.0
391510,7.5,0.0,0.0,0.0,0.0
391520,7.5,0.0,0.0,0.0,0.0
391530,7.5,0.0,0.0,0.0,0.0
391590,7.5,0.0,0.0,0.0,0.0
391610,10.0,0.0,0.0,3.0,3.33
391620,10.0,0.0,0.0,0.0,0.0
391690,10.0,0.0,0.0,0.0,5.0
391710,10.0,0.0,0.0,0.0,0.0
391721,10.0,0.0,6.25,0.0,0.0
391722,10.0,0.0,6.25,0.0,0.0
391723,10.0,0.0,6.25,0.0,0.0
391729,10.0,0.0,6.25,0.0,0.0
391731,10.0,0.0,6.25,0.0,5.0
391732,10.0,0.0,6.25,0.0,0.0
391733,10.0,0.0,6.25,0.0,0.0
391739,10.0,0.0,6.25,0.0,0.0
391740,10.0,0.0,6.25,0.0,5.0
391810,15.0,0.0,0.0,0.0,5.0
391890,15.0,0.0,0.0,0.0,5.0
391910,10.0,0.0,0.0,0.0,5.0
391990,11.67,0.0,0.0,0.0,5.0
392010,10.0,0.0,0.0,0.0,5.0
392020,10.0,0.0,0.0,0.0,5.0
392030,10.0,0.0,0.0,0.0,5.0
392043,10.0,0.0,0.0,0.0,5.0
392049,10.0,0.0,0.0,0.0,5.0
392051,10.0,0.0,0.0,0.0,5.0
392059,10.0,0.0,0.0,0.0,5.0
392061,10.0,0.0,0.0,0.0,5.0
392062,10.0,0.0,0.0,0.0,0.0
392063,10.0,0.0,6.25,0.0,5.0
392069,10.0,0.0,0.0,0.0,5.0
392071,10.0,0.0,0.0,0.0,5.0
392073,10.0,0.0,0.0,0.0,0.0
392079,10.0,0.0,0.0,0.0,0.0
392091,10.0,0.0,0.0,0.0,5.0
392092,10.0,0.0,0.0,0.0,0.0
392093,10.0,0.0,0.0,0.0,0.0
392094,10.0,0.0,0.0,0.0,0.0
392099,10.26,0.0,0.0,0.0,0.0
392111,10.0,0.0,0.0,0.0,5.0
392112,10.0,0.0,0.0,0.0,5.0
392113,10.0,0.0,0.0,0.0,0.0
392114,10.0,0.0,0.0,0.0,0.0
392119,10.0,0.0,0.0,0.0,0.0
392190,10.0,0.0,0.0,0.0,0.0
392210,15.0,0.0,6.25,13.5,5.0
392220,15.0,0.0,6.25,13.5,5.0
392290,15.0,0.0,6.25,13.5,5.0
392310,15.0,0.0,6.25,0.0,5.0
392321,15.0,0.0,0.0,0.0,5.0
392329,15.0,0.0,0.0,0.0,5.0
392330,15.0,0.0,6.25,0.0,5.0
392340,15.0,0.0,6.25,0.0,5.0
392350,15.0,0.0,6.25,0.0,5.0
392390,15.0,0.0,6.25,0.0,5.0
392410,15.0,0.0,6.25,0.0,0.0
392490,15.0,0.0,6.25,0.0,5.0
392510,15.0,0.0,6.25,0.0,0.0
392520,15.0,0.0,6.25,0.0,5.0
392530,15.0,0.0,6.25,0.0,5.0
392590,15.0,0.0,6.25,0.0,5.0
392610,15.0,0.0,6.25,0.0,5.0
392620,15.0,0.0,6.25,0.0,5.0
392630,15.0,0.0,0.0,0.0,0.0
392640,15.0,0.0,6.25,0.0,5.0
392690,15.0,0.0,0.0,0.0,5.0
400110,70.0,0.0,0.0,0.0,0.0
400121,25.0,0.0,0.0,0.0,0.0
400122,25.0,0.0,0.0,0.0,0.0
400129,25.0,0.0,0.0,0.0,0.0
400130,10.0,0.0,0.0,8.0,0.0
400211,10.0,0.0,0.0,8.0,0.0
400219,10.0,0.0,0.0,8.0,0.0
400220,10.0,0.0,0.0,8.0,0.0
400231,10.0,0.0,0.0,8.0,0.0
400239,10.0,0.0,0.0,8.0,0.0
400241,10.0,0.0,0.0,8.0,0.0
400249,10.0,0.0,0.0,8.0,0.0
400251,10.0,0.0,0.0,8.0,0.0
400259,10.0,0.0,0.0,8.0,0.0
400260,10.0,0.0,0.0,8.0,0.0
400270,10.0,0.0,0.0,7.0,5.0
400280,10.0,0.0,0.0,0.0,0.0
400291,10.0,0.0,0.0,0.0,0.0
400299,10.0,0.0,0.0,0.0,0.0
400300,10.0,0.0,0.0,0.0,5.0
400400,10.0,0.0,0.0,9.0,0.0
400510,10.0,0.0,0.0,9.0,0.0
400520,10.0,0.0,0.0,9.0,5.0
400591,10.0,0.0,0.0,9.0,5.0
400599,10.0,0.0,0.0,9.0,5.0
400610,10.0,0.0,0.0,9.0,0.0
400690,10.0,0.0,0.0,9.0,5.0
400700,10.0,0.0,0.0,9.0,5.0
400811,10.0,0.0,0.0,9.0,5.0
400819,10.0,0.0,0.0,9.0,5.0
400821,10.0,0.0,0.0,9.0,0.0
400829,10.0,0.0,0.0,0.0,5.0
400911,10.0,0.0,0.0,8.0,0.0
400912,10.0,0.0,0.0,8.0,0.0
400921,10.0,0.0,0.0,8.0,0.0
400922,10.0,0.0,0.0,8.0,0.0
400931,10.0,0.0,0.0,0.0,5.0
400932,10.0,0.0,0.0,0.0,0.0
400941,10.0,0.0,0.0,0.0,5.0
400942,10.0,0.0,6.25,0.0,5.0
401011,10.0,0.0,0.0,8.0,0.0
401012,10.0,0.0,0.0,8.0,0.0
401019,10.0,0.0,0.0,8.0,0.0
401031,10.0,0.0,0.0,8.0,0.0
401032,10.0,0.0,0.0,0.0,5.0
401033,10.0,0.0,0.0,8.0,0.0
401034,10.0,0.0,0.0,8.0,5.0
401035,10.0,0.0,0.0,8.0,5.0
401036,10.0,0.0,0.0,8.0,0.0
401039,10.0,0.0,0.0,8.0,0.0
401110,12.5,0.0,0.0,0.0,5.0
401120,12.5,0.0,0.0,0.0,5.0
401130,3.0,0.0,0.0,0.0,0.0
401140,10.0,0.0,0.0,0.0,5.0
401150,10.0,0.0,0.0,0.0,5.0
401170,10.0,0.0,0.0,8.0,0.0
401180,10.0,0.0,0.0,8.0,0.0
401190,10.0,0.0,0.0,8.0,0.0
401211,10.0,0.0,0.0,8.0,5.0
401212,10.0,0.0,0.0,9.0,5.0
401213,10.0,0.0,0.0,0.0,0.0
401219,10.0,0.0,0.0,8.0,5.0
401220,10.0,0.0,0.0,0.0,5.0
401290,10.0,0.0,0.0,9.0,5.0
401310,10.0,0.0,0.0,8.0,0.0
401320,10.0,0.0,0.0,8.0,0.0
401390,10.0,0.0,0.0,8.0,0.0
401410,0.0,0.0,0.0,0.0,0.0
401490,10.0,0.0,0.0,8.0,0.0
401512,10.0,0.0,0.0,8.0,0.0
401519,10.0,0.0,0.0,0.0,0.0
401590,10.0,0.0,0.0,8.0,0.0
401610,10.0,0.0,0.0,8.0,0.0
401691,10.0,0.0,0.0,8.0,0.0
401692,10.0,0.0,0.0,8.0,0.0
401693,10.0,0.0,0.0,0.0,5.0
401694,10.0,0.0,0.0,8.0,0.0
401695,15.0,0.0,0.0,12.0,0.0
401699,11.11,0.0,0.0,9.67,5.0
401700,10.0,0.0,0.0,8.0,0.0
410120,0.0,0.0,0.0,0.0,0.0
410150,0.0,0.0,0.0,0.0,0.0
410190,0.0,0.0,0.0,0.0,0.0
410210,0.0,0.0,0.0,0.0,0.0
410221,0.0,0.0,0.0,0.0,0.0
410229,0.0,0.0,0.0,0.0,0.0
410320,0.0,0.0,0.0,0.0,0.0
410330,0.0,0.0,0.0,0.0,0.0
410390,0.0,0.0,0.0,0.0,0.0
410411,10.0,0.0,0.0,0.0,0.0
410419,10.0,0.0,0.0,0.0,0.0
410441,10.0,0.0,0.0,0.0,0.0
410449,10.0,0.0,0.0,0.0,0.0
410510,10.0,0.0,0.0,0.0,0.0
410530,10.0,0.0,0.0,0.0,0.0
410621,10.0,0.0,0.0,0.0,0.0
410622,10.0,0.0,0.0,0.0,0.0
410631,10.0,0.0,0.0,0.0,0.0
410632,10.0,0.0,0.0,0.0,0.0
410640,10.0,0.0,0.0,0.0,0.0
410691,10.0,0.0,0.0,0.0,0.0
410692,10.0,0.0,0.0,0.0,0.0
410711,10.0,0.0,0.0,0.0,0.0
410712,10.0,0.0,0.0,0.0,0.0
410719,10.0,0.0,0.0,0.0,0.0
410791,10.0,0.0,0.0,0.0,0.0
410792,10.0,0.0,0.0,0.0,0.0
410799,10.0,0.0,0.0,0.0,0.0
411200,10.0,0.0,0.0,0.0,0.0
411310,10.0,0.0,0.0,0.0,0.0
411320,10.0,0.0,0.0,0.0,0.0
411330,10.0,0.0,0.0,0.0,0.0
411390,10.0,0.0,0.0,0.0,0.0
411410,10.0,0.0,0.0,0.0,0.0
411420,10.0,0.0,0.0,0.0,0.0
411510,10.0,0.0,0.0,0.0,0.0
411520,10.0,0.0,0.0,0.0,0.0
420100,10.0,0.0,0.0,0.0,5.0
420211,15.0,0.0,0.0,0.0,5.0
420212,15.0,0.0,0.0,0.0,5.0
420219,15.0,0.0,0.0,0.0,5.0
420221,15.0,0.0,0.0,0.0,5.0
420222,15.0,0.0,0.0,0.0,5.0
420229,15.0,0.0,0.0,0.0,5.0
420231,15.0,0.0,0.0,0.0,5.0
420232,15.0,0.0,0.0,0.0,5.0
420239,15.0,0.0,0.0,0.0,5.0
420291,15.0,0.0,0.0,0.0,5.0
420292,15.0,0.0,0.0,0.0,5.0
420299,15.0,0.0,0.0,0.0,5.0
420310,10.0,0.0,0.0,0.0,5.0
420321,10.0,0.0,0.0,0.0,5.0
420329,10.0,0.0,0.0,0.0,5.0
420330,10.0,0.0,0.0,0.0,5.0
420340,10.0,0.0,0.0,0.0,5.0
420500,10.0,0.0,0.0,0.0,5.0
420600,10.0,0.0,0.0,0.0,0.0
430110,15.0,0.0,0.0,0.0,0.0
430130,0.0,0.0,0.0,0.0,0.0
430160,15.0,0.0,0.0,0.0,0.0
430180,15.0,0.0,0.0,0.0,0.0
430190,15.0,0.0,0.0,0.0,0.0
430211,10.0,0.0,0.0,0.0,0.0
430219,10.0,0.0,0.0,0.0,0.0
430220,10.0,0.0,0.0,0.0,0.0
430230,10.0,0.0,0.0,0.0,0.0
430310,10.0,0.0,0.0,0.0,0.0
430390,10.0,0.0,0.0,0.0,0.0
430400,10.0,0.0,0.0,0.0,0.0
440111,5.0,0.0,0.0,0.0,0.0
440112,5.0,0.0,0.0,0.0,0.0
440121,5.0,0.0,0.0,0.0,0.0
440122,5.0,0.0,0.0,0.0,0.0
440131,5.0,0.0,0.0,0.0,0.0
440132,5.0,0.0,0.0,0.0,0.0
440139,5.0,0.0,0.0,0.0,0.0
440141,5.0,0.0,0.0,0.0,0.0
440149,5.0,0.0,0.0,0.0,0.0
440210,5.0,0.0,0.0,0.0,0.0
440220,5.0,0.0,0.0,0.0,0.0
440290,5.0,0.0,0.0,0.0,0.0
440311,5.0,0.0,0.0,0.0,0.0
440312,5.0,0.0,0.0,0.0,0.0
440321,5.0,0.0,0.0,0.0,0.0
440322,5.0,0.0,0.0,0.0,0.0
440323,5.0,0.0,0.0,0.0,0.0
440324,5.0,0.0,0.0,0.0,0.0
440325,5.0,0.0,0.0,0.0,0.0
440326,5.0,0.0,0.0,0.0,0.0
440341,5.0,0.0,0.0,0.0,0.0
440342,5.0,0.0,0.0,0.0,0.0
440349,5.0,0.0,0.0,0.0,0.0
440391,5.0,0.0,0.0,0.0,0.0
440393,5.0,0.0,0.0,0.0,0.0
440394,5.0,0.0,0.0,0.0,0.0
440395,5.0,0.0,0.0,0.0,0.0
440396,5.0,0.0,0.0,0.0,0.0
440397,5.0,0.0,0.0,0.0,0.0
440398,5.0,0.0,0.0,0.0,0.0
440399,5.0,0.0,0.0,0.0,0.0
440410,10.0,0.0,0.0,0.0,0.0
440420,10.0,0.0,0.0,0.0,0.0
440500,10.0,0.0,0.0,0.0,0.0
440611,10.0,0.0,0.0,0.0,5.0
440612,10.0,0.0,0.0,0.0,5.0
440691,10.0,0.0,0.0,0.0,5.0
440692,10.0,0.0,0.0,0.0,5.0
440711,10.0,0.0,0.0,0.0,0.0
440712,10.0,0.0,0.0,0.0,0.0
440713,10.0,0.0,0.0,0.0,0.0
440714,10.0,0.0,0.0,0.0,0.0
440719,10.0,0.0,0.0,0.0,0.0
440721,10.0,0.0,0.0,0.0,0.0
440722,10.0,0.0,0.0,0.0,0.0
440723,10.0,0.0,0.0,0.0,0.0
440725,10.0,0.0,0.0,0.0,0.0
440726,10.0,0.0,0.0,0.0,0.0
440727,10.0,0.0,0.0,0.0,0.0
440728,10.0,0.0,0.0,0.0,0.0
440729,10.0,0.0,0.0,0.0,0.0
440791,10.0,0.0,0.0,0.0,0.0
440792,10.0,0.0,0.0,0.0,0.0
440793,10.0,0.0,0.0,0.0,0.0
440794,10.0,0.0,0.0,0.0,0.0
440795,10.0,0.0,0.0,0.0,0.0
440796,10.0,0.0,0.0,0.0,0.0
440797,10.0,0.0,0.0,0.0,0.0
440799,10.0,0.0,0.0,0.0,0.0
440810,10.0,0.0,0.0,0.0,0.0
440831,10.0,0.0,0.0,0.0,0.0
440839,10.0,0.0,0.0,0.0,0.0
440890,10.0,0.0,0.0,0.0,0.0
440910,10.0,0.0,0.0,0.0,0.0
440921,10.0,0.0,0.0,0.0,0.0
440922,10.0,0.0,0.0,0.0,0.0
440929,10.0,0.0,0.0,0.0,0.0
441011,10.0,0.0,0.0,0.0,0.0
441012,10.0,0.0,0.0,0.0,0.0
441019,10.0,0.0,0.0,0.0,0.0
441090,10.0,0.0,0.0,0.0,0.0
441112,10.0,0.0,0.0,0.0,0.0
441113,10.0,0.0,0.0,0.0,0.0
441114,10.0,0.0,0.0,0.0,0.0
441192,10.0,0.0,0.0,0.0,0.0
441193,10.0,0.0,0.0,0.0,0.0
441194,10.0,0.0,0.0,0.0,0.0
441210,10.0,0.0,0.0,0.0,0.0
441231,10.0,0.0,0.0,0.0,0.0
441233,10.0,0.0,0.0,0.0,0.0
441234,10.0,0.0,0.0,0.0,0.0
441239,10.0,0.0,0.0,0.0,0.0
441241,10.0,0.0,0.0,0.0,0.0
441242,10.0,0.0,0.0,0.0,0.0
441249,10.0,0.0,0.0,0.0,0.0
441251,10.0,0.0,0.0,0.0,0.0
441252,10.0,0.0,0.0,0.0,0.0
441259,10.0,0.0,0.0,0.0,0.0
441291,10.0,0.0,0.0,0.0,0.0
441292,10.0,0.0,0.0,0.0,0.0
441299,10.0,0.0,0.0,0.0,0.0
441300,10.0,0.0,0.0,0.0,0.0
441410,10.0,0.0,0.0,0.0,0.0
441490,10.0,0.0,0.0,0.0,0.0
441510,10.0,0.0,0.0,0.0,0.0
441520,10.0,0.0,0.0,0.0,0.0
441600,10.0,0.0,0.0,0.0,0.0
441700,10.0,0.0,0.0,0.0,0.0
441811,10.0,0.0,0.0,0.0,0.0
441819,10.0,0.0,0.0,0.0,0.0
441821,10.0,0.0,0.0,0.0,0.0
441829,10.0,0.0,0.0,0.0,0.0
441830,10.0,0.0,0.0,0.0,0.0
441840,10.0,0.0,0.0,0.0,0.0
441850,10.0,0.0,0.0,0.0,0.0
441873,10.0,0.0,0.0,0.0,0.0
441874,10.0,0.0,0.0,0.0,0.0
441875,10.0,0.0,0.0,0.0,0.0
441879,10.0,0.0,0.0,0.0,0.0
441881,10.0,0.0,0.0,0.0,0.0
441882,10.0,0.0,0.0,0.0,0.0
