"NomenCode","Reporter_ISO_N","ReporterName","ProductCode","Partner","PartnerName","Year","AdValorem","MeasureCode","MeasureName","NonAdValorem","Affected"
"H6","356","India","03034900","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03035100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03036300","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03036400","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03036500","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03036600","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03038110","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03038190","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03038400","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03039110","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03039190","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03039210","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03039910","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03052000","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03054100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03054200","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03054300","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03054400","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03054900","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03055100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03055200","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03055300","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03055400","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03055910","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03055920","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03055930","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03055990","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03056100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03056200","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03056400","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03056910","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03056920","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03056930","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03056990","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03057100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03057200","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03057900","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03061100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03061210","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03061290","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03061500","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03061900","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03063900","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03069100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03069200","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03069300","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03069400","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03069500","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03069900","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03071100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03071200","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03071900","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03072100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03072200","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03072900","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03073100","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03073200","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03073910","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03073990","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03074210","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03074220","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03074310","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03074320","392","Japan",2023,0,46,"Preferential tariff for Japan",,
"H6","356","India","03074330","392","Japan",2023,0,46,"Preferential tariff for Japan",,
